,Propriété,statuts,total HT,Texte,date_debut,time_delta,date_fin,extra_clean,Année,Mois,Semaine,marge,Jour,mois,Fake_extra_clean,Fake_Propriété,Fake_total HT,Fake_montant HT,,,,,,,,,
848,Propriété 14,standard,161,,2023-09-14 20:45:00,0 days 10:30:00,2023-09-15 07:15:00,Victoria Lambert,2023,2023-09,2023-09-12/2023-09-18,60,2023-09-15,septembre,Victoria Lambert,Propriété 14,161,91,,,,,,,,,
849,Propriété 1,standard,1036,,2023-09-14 20:00:00,0 days 12:00:00,2023-09-15 08:00:00,Patricia Evans-Knight,2023,2023-09,2023-09-12/2023-09-18,48,2023-09-15,septembre,Patricia Evans-Knight,Propriété 1,1036,340,,,,,,,,,
850,Propriété 12,standard,232,1h30 supp,2023-09-14 16:00:00,0 days 08:30:00,2023-09-15 00:30:00,James Rhodes,2023,2023-09,2023-09-12/2023-09-18,40,2023-09-15,septembre,James Rhodes,Propriété 12,232,119,,,,,,,,,
851,Propriété 7,standard,193,,2023-09-14 15:00:00,0 days 06:00:00,2023-09-14 21:00:00,Mr Jordan Bowen,2023,2023-09,2023-09-12/2023-09-18,30,2023-09-14,septembre,Mr Jordan Bowen,Propriété 7,193,645,,,,,,,,,
852,Propriété 17,standard,178,,2023-09-14 13:00:00,0 days 09:30:00,2023-09-14 22:30:00,Dr Francis Arnold,2023,2023-09,2023-09-12/2023-09-18,45,2023-09-14,septembre,Dr Francis Arnold,Propriété 17,178,240,,,,,,,,,
853,Propriété 25,standard,893,,2023-09-14 07:00:00,0 days 05:00:00,2023-09-14 12:00:00,Eileen Martin,2023,2023-09,2023-09-12/2023-09-18,15,2023-09-14,septembre,Eileen Martin,Propriété 25,893,157,,,,,,,,,
854,Propriété 7,standard,235,,2023-09-14 07:00:00,0 days 07:00:00,2023-09-14 14:00:00,Ms Lindsey Storey,2023,2023-09,2023-09-12/2023-09-18,35,2023-09-14,septembre,Ms Lindsey Storey,Propriété 7,235,871,,,,,,,,,
855,Propriété 7,standard,112,,2023-09-13 21:30:00,0 days 10:00:00,2023-09-14 07:30:00,Bryan Davidson-Hughes,2023,2023-09,2023-09-12/2023-09-18,50,2023-09-14,septembre,Bryan Davidson-Hughes,Propriété 7,112,91,,,,,,,,,
856,Propriété 17,standard,112,,2023-09-13 21:00:00,0 days 10:15:00,2023-09-14 07:15:00,Paige Oliver,2023,2023-09,2023-09-12/2023-09-18,50,2023-09-14,septembre,Paige Oliver,Propriété 17,112,91,,,,,,,,,
857,Propriété 14,standard,161,,2023-09-13 20:45:00,0 days 10:30:00,2023-09-14 07:15:00,Kimberley Roberts,2023,2023-09,2023-09-12/2023-09-18,60,2023-09-14,septembre,Kimberley Roberts,Propriété 14,161,91,,,,,,,,,
858,Propriété 1,standard,1036,,2023-09-13 20:00:00,0 days 12:00:00,2023-09-14 08:00:00,Dr Wayne Evans,2023,2023-09,2023-09-12/2023-09-18,48,2023-09-14,septembre,Dr Wayne Evans,Propriété 1,1036,340,,,,,,,,,
859,Propriété 16,standard,528,,2023-09-13 16:00:00,0 days 02:00:00,2023-09-13 18:00:00,Craig Gibson,2023,2023-09,2023-09-12/2023-09-18,10,2023-09-13,septembre,Craig Gibson,Propriété 16,528,200,,,,,,,,,
860,Propriété 21,urgente,818,,2023-09-13 15:25:00,0 days 04:35:00,2023-09-13 20:00:00,James Rhodes,2023,2023-09,2023-09-12/2023-09-18,40,2023-09-13,septembre,James Rhodes,Propriété 21,818,381,,,,,,,,,
861,Propriété 7,standard,193,,2023-09-13 15:00:00,0 days 06:00:00,2023-09-13 21:00:00,Mrs Shannon Jones,2023,2023-09,2023-09-12/2023-09-18,30,2023-09-13,septembre,Mrs Shannon Jones,Propriété 7,193,645,,,,,,,,,
862,Propriété 7,standard,235,,2023-09-13 07:00:00,0 days 07:00:00,2023-09-13 14:00:00,Ms Lindsey Storey,2023,2023-09,2023-09-12/2023-09-18,35,2023-09-13,septembre,Ms Lindsey Storey,Propriété 7,235,871,,,,,,,,,
863,Propriété 7,standard,112,,2023-09-12 21:30:00,0 days 10:00:00,2023-09-13 07:30:00,Marcus Jones,2023,2023-09,2023-09-12/2023-09-18,50,2023-09-13,septembre,Marcus Jones,Propriété 7,112,91,,,,,,,,,
864,Propriété 17,standard,112,,2023-09-12 21:00:00,0 days 10:15:00,2023-09-13 07:15:00,Paige Oliver,2023,2023-09,2023-09-12/2023-09-18,50,2023-09-13,septembre,Paige Oliver,Propriété 17,112,91,,,,,,,,,
865,Propriété 15,standard,838,,2023-09-12 19:30:00,0 days 12:00:00,2023-09-13 07:30:00,Janet Osborne,2023,2023-09,2023-09-12/2023-09-18,72,2023-09-13,septembre,Janet Osborne,Propriété 15,838,340,,,,,,,,,
866,Propriété 1,standard,987,,2023-09-12 19:00:00,0 days 13:00:00,2023-09-13 08:00:00,Patricia Evans-Knight,2023,2023-09,2023-09-12/2023-09-18,52,2023-09-13,septembre,Patricia Evans-Knight,Propriété 1,987,866,,,,,,,,,
867,Propriété 12,standard,193,,2023-09-12 17:00:00,0 days 06:00:00,2023-09-12 23:00:00,Timothy Jackson-Swift,2023,2023-09,2023-09-12/2023-09-18,30,2023-09-12,septembre,Timothy Jackson-Swift,Propriété 12,193,645,,,,,,,,,
868,Propriété 21,standard,818,,2023-09-12 15:00:00,0 days 05:00:00,2023-09-12 20:00:00,James Rhodes,2023,2023-09,2023-09-12/2023-09-18,25,2023-09-12,septembre,James Rhodes,Propriété 21,818,157,,,,,,,,,
869,Propriété 25,standard,893,,2023-09-12 07:00:00,0 days 05:00:00,2023-09-12 12:00:00,Eileen Martin,2023,2023-09,2023-09-12/2023-09-18,15,2023-09-12,septembre,Eileen Martin,Propriété 25,893,157,,,,,,,,,
870,Propriété 7,standard,112,,2023-09-11 21:30:00,0 days 10:00:00,2023-09-12 07:30:00,Marcus Jones,2023,2023-09,2023-09-12/2023-09-18,50,2023-09-12,septembre,Marcus Jones,Propriété 7,112,91,,,,,,,,,
871,Propriété 17,standard,112,,2023-09-11 21:00:00,0 days 10:30:00,2023-09-12 07:30:00,Paige Oliver,2023,2023-09,2023-09-12/2023-09-18,50,2023-09-12,septembre,Paige Oliver,Propriété 17,112,91,,,,,,,,,
872,Propriété 18,standard,762,,2023-09-11 20:00:00,0 days 12:00:00,2023-09-12 08:00:00,Henry Shaw,2023,2023-09,2023-09-12/2023-09-18,60,2023-09-12,septembre,Henry Shaw,Propriété 18,762,340,,,,,,,,,
873,Propriété 15,standard,838,,2023-09-11 19:30:00,0 days 12:00:00,2023-09-12 07:30:00,Janet Osborne,2023,2023-09,2023-09-12/2023-09-18,72,2023-09-12,septembre,Janet Osborne,Propriété 15,838,340,,,,,,,,,
874,Propriété 1,standard,987,,2023-09-11 19:00:00,0 days 13:00:00,2023-09-12 08:00:00,Patricia Evans-Knight,2023,2023-09,2023-09-12/2023-09-18,52,2023-09-12,septembre,Patricia Evans-Knight,Propriété 1,987,866,,,,,,,,,
875,Propriété 2,urgente,112,,2023-09-11 15:00:00,0 days 08:00:00,2023-09-11 23:00:00,Bryan Adams,2023,2023-09,2023-09-05/2023-09-11,80,2023-09-11,septembre,Bryan Adams,Propriété 2,112,119,,,,,,,,,
876,Propriété 17,standard,193,,2023-09-11 06:30:00,0 days 06:00:00,2023-09-11 12:30:00,Katy Armstrong,2023,2023-09,2023-09-05/2023-09-11,30,2023-09-11,septembre,Katy Armstrong,Propriété 17,193,645,,,,,,,,,
877,Propriété 7,standard,112,,2023-09-10 21:30:00,0 days 10:00:00,2023-09-11 07:30:00,Bryan Davidson-Hughes,2023,2023-09,2023-09-05/2023-09-11,50,2023-09-11,septembre,Bryan Davidson-Hughes,Propriété 7,112,91,,,,,,,,,
878,Propriété 17,standard,112,,2023-09-10 21:00:00,0 days 10:15:00,2023-09-11 07:15:00,Paige Oliver,2023,2023-09,2023-09-05/2023-09-11,50,2023-09-11,septembre,Paige Oliver,Propriété 17,112,91,,,,,,,,,
879,Propriété 22,standard,762,,2023-09-10 20:00:00,0 days 12:00:00,2023-09-11 08:00:00,Deborah Bradley,2023,2023-09,2023-09-05/2023-09-11,60,2023-09-11,septembre,Deborah Bradley,Propriété 22,762,340,,,,,,,,,
880,Propriété 18,standard,762,,2023-09-10 20:00:00,0 days 12:00:00,2023-09-11 08:00:00,Henry Shaw,2023,2023-09,2023-09-05/2023-09-11,60,2023-09-11,septembre,Henry Shaw,Propriété 18,762,340,,,,,,,,,
881,Propriété 1,standard,987,,2023-09-10 19:00:00,0 days 13:00:00,2023-09-11 08:00:00,Patricia Evans-Knight,2023,2023-09,2023-09-05/2023-09-11,52,2023-09-11,septembre,Patricia Evans-Knight,Propriété 1,987,866,,,,,,,,,
882,Propriété 15,annulé hôtel,1045,,2023-09-10 11:15:00,0 days 09:45:00,2023-09-10 21:00:00,James Rhodes,2023,2023-09,2023-09-05/2023-09-11,54,2023-09-10,septembre,James Rhodes,Propriété 15,1045,240,,,,,,,,,
883,Propriété 7,standard,232,,2023-09-10 10:00:00,0 days 08:00:00,2023-09-10 18:00:00,Lisa Smith,2023,2023-09,2023-09-05/2023-09-11,40,2023-09-10,septembre,Lisa Smith,Propriété 7,232,119,,,,,,,,,
884,Propriété 17,standard,193,,2023-09-10 06:30:00,0 days 06:00:00,2023-09-10 12:30:00,Katy Armstrong,2023,2023-09,2023-09-05/2023-09-11,30,2023-09-10,septembre,Katy Armstrong,Propriété 17,193,645,,,,,,,,,
885,Propriété 4,standard,178,,2023-09-09 22:30:00,0 days 09:30:00,2023-09-10 08:00:00,Kimberley Roberts,2023,2023-09,2023-09-05/2023-09-11,45,2023-09-10,septembre,Kimberley Roberts,Propriété 4,178,240,,,,,,,,,
886,Propriété 7,standard,112,,2023-09-09 21:30:00,0 days 10:00:00,2023-09-10 07:30:00,Bryan Davidson-Hughes,2023,2023-09,2023-09-05/2023-09-11,50,2023-09-10,septembre,Bryan Davidson-Hughes,Propriété 7,112,91,,,,,,,,,
887,Propriété 14,standard,161,,2023-09-09 20:45:00,0 days 10:45:00,2023-09-10 07:30:00,Robin Gordon,2023,2023-09,2023-09-05/2023-09-11,60,2023-09-10,septembre,Robin Gordon,Propriété 14,161,91,,,,,,,,,
888,Propriété 22,standard,762,,2023-09-09 20:00:00,0 days 12:30:00,2023-09-10 08:30:00,Kirsty Buckley-Murphy,2023,2023-09,2023-09-05/2023-09-11,60,2023-09-10,septembre,Kirsty Buckley-Murphy,Propriété 22,762,340,,,,,,,,,
889,Propriété 12,standard,762,,2023-09-09 20:00:00,0 days 12:30:00,2023-09-10 08:30:00,Paige Oliver,2023,2023-09,2023-09-05/2023-09-11,60,2023-09-10,septembre,Paige Oliver,Propriété 12,762,340,,,,,,,,,
890,Propriété 1,standard,987,,2023-09-09 19:00:00,0 days 13:00:00,2023-09-10 08:00:00,Patricia Evans-Knight,2023,2023-09,2023-09-05/2023-09-11,52,2023-09-10,septembre,Patricia Evans-Knight,Propriété 1,987,866,,,,,,,,,
891,Propriété 7,standard,193,,2023-09-09 15:00:00,0 days 06:00:00,2023-09-09 21:00:00,Mrs Shannon Jones,2023,2023-09,2023-09-05/2023-09-11,30,2023-09-09,septembre,Mrs Shannon Jones,Propriété 7,193,645,,,,,,,,,
892,Propriété 7,standard,235,,2023-09-09 14:30:00,0 days 07:00:00,2023-09-09 21:30:00,Bryan Adams,2023,2023-09,2023-09-05/2023-09-11,35,2023-09-09,septembre,Bryan Adams,Propriété 7,235,871,,,,,,,,,
893,Propriété 15,standard,1045,,2023-09-09 11:30:00,0 days 09:00:00,2023-09-09 20:30:00,Mr Donald Evans,2023,2023-09,2023-09-05/2023-09-11,54,2023-09-09,septembre,Mr Donald Evans,Propriété 15,1045,240,,,,,,,,,
894,Propriété 15,annulé hôtel,1045,,2023-09-09 11:15:00,0 days 09:45:00,2023-09-09 21:00:00,James Rhodes,2023,2023-09,2023-09-05/2023-09-11,54,2023-09-09,septembre,James Rhodes,Propriété 15,1045,240,,,,,,,,,
895,Propriété 7,standard,235,,2023-09-09 07:00:00,0 days 07:00:00,2023-09-09 14:00:00,Mr Jordan Bowen,2023,2023-09,2023-09-05/2023-09-11,35,2023-09-09,septembre,Mr Jordan Bowen,Propriété 7,235,871,,,,,,,,,
896,Propriété 17,standard,193,,2023-09-09 06:30:00,0 days 06:00:00,2023-09-09 12:30:00,Katy Armstrong,2023,2023-09,2023-09-05/2023-09-11,30,2023-09-09,septembre,Katy Armstrong,Propriété 17,193,645,,,,,,,,,
897,Propriété 4,standard,178,,2023-09-08 22:30:00,0 days 09:30:00,2023-09-09 08:00:00,Kimberley Roberts,2023,2023-09,2023-09-05/2023-09-11,45,2023-09-09,septembre,Kimberley Roberts,Propriété 4,178,240,,,,,,,,,
898,Propriété 7,standard,112,,2023-09-08 21:30:00,0 days 10:00:00,2023-09-09 07:30:00,Bryan Davidson-Hughes,2023,2023-09,2023-09-05/2023-09-11,50,2023-09-09,septembre,Bryan Davidson-Hughes,Propriété 7,112,91,,,,,,,,,
899,Propriété 14,standard,161,,2023-09-08 20:45:00,0 days 10:45:00,2023-09-09 07:30:00,Robin Gordon,2023,2023-09,2023-09-05/2023-09-11,60,2023-09-09,septembre,Robin Gordon,Propriété 14,161,91,,,,,,,,,
900,Propriété 12,standard,762,,2023-09-08 20:45:00,0 days 12:00:00,2023-09-09 08:45:00,Dr Gavin Winter,2023,2023-09,2023-09-05/2023-09-11,60,2023-09-09,septembre,Dr Gavin Winter,Propriété 12,762,340,,,,,,,,,
901,Propriété 14,urgente,402,,2023-09-08 20:30:00,0 days 11:00:00,2023-09-09 07:30:00,Janet Osborne,2023,2023-09,2023-09-05/2023-09-11,110,2023-09-09,septembre,Janet Osborne,Propriété 14,402,760,,,,,,,,,
902,Propriété 1,standard,987,,2023-09-08 19:00:00,0 days 13:00:00,2023-09-09 08:00:00,Patricia Evans-Knight,2023,2023-09,2023-09-05/2023-09-11,52,2023-09-09,septembre,Patricia Evans-Knight,Propriété 1,987,866,,,,,,,,,
903,Propriété 7,standard,193,,2023-09-08 15:00:00,0 days 06:00:00,2023-09-08 21:00:00,Mrs Shannon Jones,2023,2023-09,2023-09-05/2023-09-11,30,2023-09-08,septembre,Mrs Shannon Jones,Propriété 7,193,645,,,,,,,,,
904,Propriété 7,standard,235,,2023-09-08 14:30:00,0 days 07:00:00,2023-09-08 21:30:00,Bryan Adams,2023,2023-09,2023-09-05/2023-09-11,35,2023-09-08,septembre,Bryan Adams,Propriété 7,235,871,,,,,,,,,
905,Propriété 15,annulé hôtel,1045,,2023-09-08 11:15:00,0 days 09:45:00,2023-09-08 21:00:00,James Rhodes,2023,2023-09,2023-09-05/2023-09-11,54,2023-09-08,septembre,James Rhodes,Propriété 15,1045,240,,,,,,,,,
906,Propriété 17,standard,193,,2023-09-08 06:30:00,0 days 06:00:00,2023-09-08 12:30:00,Katy Armstrong,2023,2023-09,2023-09-05/2023-09-11,30,2023-09-08,septembre,Katy Armstrong,Propriété 17,193,645,,,,,,,,,
907,Propriété 4,standard,178,,2023-09-07 22:30:00,0 days 09:30:00,2023-09-08 08:00:00,Kimberley Roberts,2023,2023-09,2023-09-05/2023-09-11,45,2023-09-08,septembre,Kimberley Roberts,Propriété 4,178,240,,,,,,,,,
908,Propriété 13,standard,178,,2023-09-07 22:00:00,0 days 09:30:00,2023-09-08 07:30:00,Gerald Stevens,2023,2023-09,2023-09-05/2023-09-11,45,2023-09-08,septembre,Gerald Stevens,Propriété 13,178,240,,,,,,,,,
909,Propriété 7,standard,112,,2023-09-07 21:30:00,0 days 10:00:00,2023-09-08 07:30:00,Bryan Davidson-Hughes,2023,2023-09,2023-09-05/2023-09-11,50,2023-09-08,septembre,Bryan Davidson-Hughes,Propriété 7,112,91,,,,,,,,,
910,Propriété 14,standard,161,,2023-09-07 20:45:00,0 days 10:30:00,2023-09-08 07:15:00,Deborah Bradley,2023,2023-09,2023-09-05/2023-09-11,60,2023-09-08,septembre,Deborah Bradley,Propriété 14,161,91,,,,,,,,,
911,Propriété 1,standard,1036,,2023-09-07 20:00:00,0 days 12:00:00,2023-09-08 08:00:00,Dr Wayne Evans,2023,2023-09,2023-09-05/2023-09-11,48,2023-09-08,septembre,Dr Wayne Evans,Propriété 1,1036,340,,,,,,,,,
912,Propriété 7,standard,193,,2023-09-07 15:00:00,0 days 06:00:00,2023-09-07 21:00:00,Mrs Shannon Jones,2023,2023-09,2023-09-05/2023-09-11,30,2023-09-07,septembre,Mrs Shannon Jones,Propriété 7,193,645,,,,,,,,,
913,Propriété 7,standard,235,,2023-09-07 07:00:00,0 days 07:00:00,2023-09-07 14:00:00,Ms Lindsey Storey,2023,2023-09,2023-09-05/2023-09-11,35,2023-09-07,septembre,Ms Lindsey Storey,Propriété 7,235,871,,,,,,,,,
914,Propriété 4,standard,112,,2023-09-06 22:30:00,0 days 10:01:00,2023-09-07 08:31:00,Kimberley Roberts,2023,2023-09,2023-09-05/2023-09-11,50,2023-09-07,septembre,Kimberley Roberts,Propriété 4,112,91,,,,,,,,,
915,Propriété 7,standard,112,,2023-09-06 21:30:00,0 days 10:00:00,2023-09-07 07:30:00,Bryan Davidson-Hughes,2023,2023-09,2023-09-05/2023-09-11,50,2023-09-07,septembre,Bryan Davidson-Hughes,Propriété 7,112,91,,,,,,,,,
916,Propriété 1,standard,1036,,2023-09-06 20:00:00,0 days 12:00:00,2023-09-07 08:00:00,Dr Wayne Evans,2023,2023-09,2023-09-05/2023-09-11,48,2023-09-07,septembre,Dr Wayne Evans,Propriété 1,1036,340,,,,,,,,,
917,Propriété 16,standard,528,,2023-09-06 16:00:00,0 days 02:00:00,2023-09-06 18:00:00,Craig Gibson,2023,2023-09,2023-09-05/2023-09-11,10,2023-09-06,septembre,Craig Gibson,Propriété 16,528,200,,,,,,,,,
918,Propriété 7,standard,193,,2023-09-06 15:00:00,0 days 06:00:00,2023-09-06 21:00:00,Mrs Shannon Jones,2023,2023-09,2023-09-05/2023-09-11,30,2023-09-06,septembre,Mrs Shannon Jones,Propriété 7,193,645,,,,,,,,,
919,Propriété 7,standard,235,,2023-09-06 14:30:00,0 days 07:00:00,2023-09-06 21:30:00,Mr Jordan Bowen,2023,2023-09,2023-09-05/2023-09-11,35,2023-09-06,septembre,Mr Jordan Bowen,Propriété 7,235,871,,,,,,,,,
920,Propriété 7,standard,235,,2023-09-06 07:00:00,0 days 07:00:00,2023-09-06 14:00:00,Ms Lindsey Storey,2023,2023-09,2023-09-05/2023-09-11,35,2023-09-06,septembre,Ms Lindsey Storey,Propriété 7,235,871,,,,,,,,,
921,Propriété 4,standard,178,,2023-09-05 22:30:00,0 days 09:30:00,2023-09-06 08:00:00,Stephen Murphy,2023,2023-09,2023-09-05/2023-09-11,45,2023-09-06,septembre,Stephen Murphy,Propriété 4,178,240,,,,,,,,,
922,Propriété 7,standard,112,,2023-09-05 21:30:00,0 days 10:00:00,2023-09-06 07:30:00,Lisa Smith,2023,2023-09,2023-09-05/2023-09-11,50,2023-09-06,septembre,Lisa Smith,Propriété 7,112,91,,,,,,,,,
923,Propriété 17,standard,112,,2023-09-05 21:00:00,0 days 10:15:00,2023-09-06 07:15:00,Kimberley Roberts,2023,2023-09,2023-09-05/2023-09-11,50,2023-09-06,septembre,Kimberley Roberts,Propriété 17,112,91,,,,,,,,,
924,Propriété 21,standard,97,,2023-09-05 20:00:00,0 days 11:30:00,2023-09-06 07:30:00,Dr Gavin Winter,2023,2023-09,2023-09-05/2023-09-11,55,2023-09-06,septembre,Dr Gavin Winter,Propriété 21,97,760,,,,,,,,,
925,Propriété 12,standard,762,,2023-09-05 20:00:00,0 days 12:00:00,2023-09-06 08:00:00,Eileen Martin,2023,2023-09,2023-09-05/2023-09-11,60,2023-09-06,septembre,Eileen Martin,Propriété 12,762,340,,,,,,,,,
926,Propriété 1,standard,987,,2023-09-05 19:00:00,0 days 13:00:00,2023-09-06 08:00:00,Dr Wayne Evans,2023,2023-09,2023-09-05/2023-09-11,52,2023-09-06,septembre,Dr Wayne Evans,Propriété 1,987,866,,,,,,,,,
927,Propriété 12,standard,232,,2023-09-05 15:00:00,0 days 08:00:00,2023-09-05 23:00:00,James Rhodes,2023,2023-09,2023-09-05/2023-09-11,40,2023-09-05,septembre,James Rhodes,Propriété 12,232,119,,,,,,,,,
928,Propriété 7,standard,193,,2023-09-05 15:00:00,0 days 06:00:00,2023-09-05 21:00:00,Mr Jordan Bowen,2023,2023-09,2023-09-05/2023-09-11,30,2023-09-05,septembre,Mr Jordan Bowen,Propriété 7,193,645,,,,,,,,,
929,Propriété 4,standard,178,,2023-09-04 22:30:00,0 days 09:30:00,2023-09-05 08:00:00,Stephen Murphy,2023,2023-09,2023-09-05/2023-09-11,45,2023-09-05,septembre,Stephen Murphy,Propriété 4,178,240,,,,,,,,,
930,Propriété 7,standard,112,,2023-09-04 21:30:00,0 days 10:00:00,2023-09-05 07:30:00,Lisa Smith,2023,2023-09,2023-09-05/2023-09-11,50,2023-09-05,septembre,Lisa Smith,Propriété 7,112,91,,,,,,,,,
931,Propriété 17,standard,112,,2023-09-04 21:00:00,0 days 10:26:00,2023-09-05 07:26:00,Kimberley Roberts,2023,2023-09,2023-09-05/2023-09-11,50,2023-09-05,septembre,Kimberley Roberts,Propriété 17,112,91,,,,,,,,,
932,Propriété 22,standard,762,,2023-09-04 20:00:00,0 days 12:00:00,2023-09-05 08:00:00,Dr Wayne Evans,2023,2023-09,2023-09-05/2023-09-11,60,2023-09-05,septembre,Dr Wayne Evans,Propriété 22,762,340,,,,,,,,,
933,Propriété 12,standard,762,,2023-09-04 20:00:00,0 days 12:00:00,2023-09-05 08:00:00,Eileen Martin,2023,2023-09,2023-09-05/2023-09-11,60,2023-09-05,septembre,Eileen Martin,Propriété 12,762,340,,,,,,,,,
934,Propriété 12,standard,112,,2023-09-04 15:00:00,0 days 10:30:00,2023-09-05 01:30:00,James Rhodes,2023,2023-09,2023-09-05/2023-09-11,50,2023-09-05,septembre,James Rhodes,Propriété 12,112,91,,,,,,,,,
935,Propriété 7,standard,193,,2023-09-04 15:00:00,0 days 06:00:00,2023-09-04 21:00:00,Mr Jordan Bowen,2023,2023-09,2023-08-29/2023-09-04,30,2023-09-04,septembre,Mr Jordan Bowen,Propriété 7,193,645,,,,,,,,,
936,Propriété 17,standard,818,,2023-09-04 06:30:00,0 days 05:30:00,2023-09-04 12:00:00,Ms Catherine Harris,2023,2023-09,2023-08-29/2023-09-04,25,2023-09-04,septembre,Ms Catherine Harris,Propriété 17,818,157,,,,,,,,,
937,Propriété 4,standard,178,,2023-09-03 22:30:00,0 days 09:30:00,2023-09-04 08:00:00,Stephen Murphy,2023,2023-09,2023-08-29/2023-09-04,45,2023-09-04,septembre,Stephen Murphy,Propriété 4,178,240,,,,,,,,,
938,Propriété 7,standard,112,,2023-09-03 21:30:00,0 days 10:00:00,2023-09-04 07:30:00,Bryan Davidson-Hughes,2023,2023-09,2023-08-29/2023-09-04,50,2023-09-04,septembre,Bryan Davidson-Hughes,Propriété 7,112,91,,,,,,,,,
939,Propriété 17,standard,112,,2023-09-03 21:00:00,0 days 10:15:00,2023-09-04 07:15:00,Kimberley Roberts,2023,2023-09,2023-08-29/2023-09-04,50,2023-09-04,septembre,Kimberley Roberts,Propriété 17,112,91,,,,,,,,,
940,Propriété 22,standard,762,,2023-09-03 20:00:00,0 days 12:30:00,2023-09-04 08:30:00,Deborah Bradley,2023,2023-09,2023-08-29/2023-09-04,60,2023-09-04,septembre,Deborah Bradley,Propriété 22,762,340,,,,,,,,,
941,Propriété 19,standard,762,,2023-09-03 20:00:00,0 days 12:00:00,2023-09-04 08:00:00,Damien Martin,2023,2023-09,2023-08-29/2023-09-04,60,2023-09-04,septembre,Damien Martin,Propriété 19,762,340,,,,,,,,,
942,Propriété 12,standard,762,,2023-09-03 20:00:00,0 days 12:00:00,2023-09-04 08:00:00,Eileen Martin,2023,2023-09,2023-08-29/2023-09-04,60,2023-09-04,septembre,Eileen Martin,Propriété 12,762,340,,,,,,,,,
943,Propriété 1,standard,987,,2023-09-03 19:00:00,0 days 13:00:00,2023-09-04 08:00:00,Patricia Evans-Knight,2023,2023-09,2023-08-29/2023-09-04,52,2023-09-04,septembre,Patricia Evans-Knight,Propriété 1,987,866,,,,,,,,,
944,Propriété 7,standard,235,,2023-09-03 14:30:00,0 days 07:00:00,2023-09-03 21:30:00,Mr Jordan Bowen,2023,2023-09,2023-08-29/2023-09-04,35,2023-09-03,septembre,Mr Jordan Bowen,Propriété 7,235,871,,,,,,,,,
945,Propriété 15,annulé hôtel,1045,,2023-09-03 11:15:00,0 days 09:45:00,2023-09-03 21:00:00,James Rhodes,2023,2023-09,2023-08-29/2023-09-04,54,2023-09-03,septembre,James Rhodes,Propriété 15,1045,240,,,,,,,,,
946,Propriété 7,standard,232,,2023-09-03 10:00:00,0 days 08:00:00,2023-09-03 18:00:00,Lisa Smith,2023,2023-09,2023-08-29/2023-09-04,40,2023-09-03,septembre,Lisa Smith,Propriété 7,232,119,,,,,,,,,
947,Propriété 17,standard,193,,2023-09-03 06:30:00,0 days 06:00:00,2023-09-03 12:30:00,Luke Jones,2023,2023-09,2023-08-29/2023-09-04,30,2023-09-03,septembre,Luke Jones,Propriété 17,193,645,,,,,,,,,
948,Propriété 4,standard,178,,2023-09-02 22:30:00,0 days 09:42:00,2023-09-03 08:12:00,Kimberley Roberts,2023,2023-09,2023-08-29/2023-09-04,45,2023-09-03,septembre,Kimberley Roberts,Propriété 4,178,240,,,,,,,,,
949,Propriété 7,standard,112,,2023-09-02 21:30:00,0 days 10:00:00,2023-09-03 07:30:00,Bryan Davidson-Hughes,2023,2023-09,2023-08-29/2023-09-04,50,2023-09-03,septembre,Bryan Davidson-Hughes,Propriété 7,112,91,,,,,,,,,
950,Propriété 14,standard,161,,2023-09-02 20:45:00,0 days 10:30:00,2023-09-03 07:15:00,Robin Gordon,2023,2023-09,2023-08-29/2023-09-04,60,2023-09-03,septembre,Robin Gordon,Propriété 14,161,91,,,,,,,,,
951,Propriété 9,standard,762,,2023-09-02 20:00:00,0 days 12:00:00,2023-09-03 08:00:00,Janet Osborne,2023,2023-09,2023-08-29/2023-09-04,60,2023-09-03,septembre,Janet Osborne,Propriété 9,762,340,,,,,,,,,
